chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr6,cg04804814,33129024,cg21632964,33129033,9,0.7830815812227425,7.047734231004682,11.493055405475062
chr6,cg04804814,33129024,cg05146888,33129060,36,0.9230436933681664,33.22957296125399,39.00140400573756
chr6,cg21632964,33129033,cg05146888,33129060,27,0.8169923646143104,22.05879384458638,33.04804447315281
chr6,cg19935922,33129251,cg08989818,33129317,66,0.7071350045593746,46.67091030091873,93.33436978010371
chr6,cg08989818,33129317,cg24090068,33129379,62,-0.1372811266906994,-8.511429854823362,-451.6279950097497
chr6,cg08989818,33129317,cg13875840,33129388,71,-0.1753209701666013,-12.447788881828693,-404.9715212762695
chr6,cg24090068,33129379,cg13875840,33129388,9,0.5394357429232765,4.854921686309488,16.68410022522379
chr6,cg04820679,33132163,cg07570257,33132181,18,0.92339744992758,16.62115409869644,19.49323122065336
chr6,cg04820679,33132163,cg14147420,33132192,29,0.8018508087532379,23.2536734538439,36.16632880259959
chr6,cg04820679,33132163,cg12945707,33132241,78,0.8741794035934921,68.18599348029238,89.22653597118068
chr6,cg07570257,33132181,cg14147420,33132192,11,0.8230216532599964,9.05323818585996,13.365383470081131
chr6,cg07570257,33132181,cg12945707,33132241,60,0.870432672536555,52.2259603521933,68.93123603133155
chr6,cg14147420,33132192,cg12945707,33132241,49,0.854764201965636,41.88344589631616,57.32575122743611
chr6,cg24483785,33133329,cg23332813,33133370,41,0.7329260076898128,30.049966315282322,55.94016254005265
chr6,cg10290180,33135269,cg11761176,33135298,29,0.1845635094054251,5.3523417727573275,157.12748469848702
chr6,cg20901684,33136506,cg17321298,33136511,5,0.4860399544284725,2.4301997721423625,10.28722012345555
chr6,cg18384402,33140761,cg14441262,33140769,8,0.5186667561302318,4.149334049041855,15.424161863945033
chr6,cg22361816,33141798,cg15652933,33141807,9,0.3218217896090604,2.8963961064815433,27.965788180262543
chr6,cg18849417,33145168,cg01928637,33145182,14,0.327528849375392,4.585403891255488,42.74432626835299
chr6,cg21893764,33145523,cg12312338,33145571,48,0.7065056719493829,33.91227225357038,67.94000657851609
chr6,cg27287254,33160067,cg11652360,33160120,53,0.924109755820306,48.97781705847622,57.35249483753519
chr6,cg27287254,33160067,cg17161718,33160156,89,-0.1030866059300813,-9.174707927777236,-863.3517341754799
chr6,cg11652360,33160120,cg17161718,33160156,36,-0.0265236037195229,-0.9548497339028243,-1357.2816266102607
chr6,cg11652360,33160120,cg16458153,33160192,72,0.1886107693476134,13.579975393028164,381.73854148965677
chr6,cg17161718,33160156,cg16458153,33160192,36,0.8477881340838437,30.520372827018374,42.46343933428975
chr6,cg17161718,33160156,cg01635061,33160234,78,0.0859319772584435,6.7026942261585924,907.6946962992857
chr6,cg16458153,33160192,cg01635061,33160234,42,0.28037760821447,11.77585954500774,149.79798232629486
chr6,cg16458153,33160192,cg13586420,33160262,70,0.1339808276969277,9.37865793878494,522.4628120550501
chr6,cg01635061,33160234,cg13586420,33160262,28,-0.175666876619661,-4.918672545350508,-159.392598871233
chr6,cg01771651,33162444,cg06215670,33162506,62,0.8769806762210705,54.37280192570637,70.69711075865366
chr6,cg23456739,33163286,cg02915381,33163333,47,0.8875118365513923,41.71305631791544,52.957040192982724
chr6,cg23456739,33163286,cg06370855,33163347,61,0.7152473416667592,43.630087841672314,85.28518240676036
chr6,cg02915381,33163333,cg06370855,33163347,14,0.7897954499218937,11.057136298906512,17.72610870496218
chr6,cg02915381,33163333,cg26987634,33163396,63,0.8091290790453153,50.975131979854865,77.86149531831582
chr6,cg02915381,33163333,cg12776061,33163428,95,0.7217074798999892,68.56221059049898,131.63227851423218
chr6,cg06370855,33163347,cg26987634,33163396,49,0.6865670690938673,33.6417863855995,71.3695751016289
chr6,cg06370855,33163347,cg12776061,33163428,81,0.7782631982294915,63.039319056588816,104.0779008750135
chr6,cg26987634,33163396,cg12776061,33163428,32,0.7263810341183322,23.24419309178663,44.05401366080683
chr6,cg25472257,33163566,cg13784283,33163627,61,-0.0924791724327339,-5.641229518396768,-659.60797869779
chr6,cg01359676,33163760,cg19033438,33163824,64,0.6100711643984462,39.04455452150056,104.90579416764677
chr6,cg16425713,33165404,cg04772644,33165428,24,0.9354447771908576,22.45067465258058,25.65624458567404
chr6,cg01536956,33165577,cg24470206,33165598,21,0.4080474458987161,8.568996363873039,51.46460346969684
chr6,cg01536956,33165577,cg07516307,33165658,81,0.6093944512416373,49.36095055057262,132.9188341557148
chr6,cg24470206,33165598,cg07516307,33165658,60,0.6345135733766859,38.07081440260115,94.56062489049441
chr6,cg07516307,33165658,cg14362925,33165707,49,0.7458296757778303,36.545654113113685,65.69864620752399
chr6,cg00031105,33166117,cg23124486,33166165,48,0.5152249076049575,24.730795565037962,93.16319784136566
chr6,cg18020679,33168031,cg16199665,33168045,14,0.5122642040505809,7.171698856708133,27.329647258775942
chr6,cg04477675,33168449,cg07482870,33168454,5,-0.1148146207927489,-0.5740731039637446,-43.548460687994314
chr6,cg10503219,33168957,cg25535027,33169019,62,0.8294049763461716,51.42310853346264,74.7523848640653
chr6,cg25535027,33169019,cg26751300,33169058,39,0.5938646546346766,23.16072153075239,65.67152918705247
chr6,cg25535027,33169019,cg27278083,33169118,99,0.7352485312653809,72.7896045952727,134.64834785812974
chr6,cg26751300,33169058,cg27278083,33169118,60,0.6017590611341685,36.10554366805011,99.70768015842535
chr6,cg24252536,33169253,cg10086720,33169259,6,0.8631072671435528,5.1786436028613165,6.951627252377281
chr6,cg08133228,33170832,cg24996709,33170838,6,0.7208562429607267,4.32513745776436,8.323434885375459
chr6,cg15389490,33172333,cg22647810,33172371,38,0.6172547329898745,23.455679853615234,61.562913930095945
chr6,cg15389490,33172333,cg12283120,33172398,65,-0.3173504041261692,-20.627776268201,-204.82091453130118
chr6,cg22647810,33172371,cg12283120,33172398,27,-0.3039026585101029,-8.205371779772777,-88.84423760018676
chr6,cg07817400,33172817,cg00614834,33172869,52,0.901179124589,46.861314478627996,57.702179934222954
chr6,cg07817400,33172817,cg09100940,33172902,85,0.8809744684213976,74.8828298158188,96.48406741265724
chr6,cg00614834,33172869,cg09100940,33172902,33,0.8740352343746965,28.843162734364984,37.75591498162989
chr6,cg21555177,33173024,cg00225157,33173038,14,0.8112397668053226,11.357356735274516,17.257536640655896
chr6,cg21555177,33173024,cg01502872,33173119,95,0.4502844057517422,42.77701854641551,210.97777046353426
chr6,cg00225157,33173038,cg01502872,33173119,81,0.566956993412263,45.9235164663933,142.86797930209286
chr6,cg00225157,33173038,cg02802514,33173134,96,0.6415699749376772,61.59071759401701,149.63293755965674
chr6,cg01502872,33173119,cg02802514,33173134,15,0.6329908655294861,9.494862982942292,23.697024423018732
chr6,cg11335171,33173333,cg27018424,33173425,92,0.5714047075036953,52.56923309033997,161.0067239416382
chr6,cg27018424,33173425,cg12699756,33173482,57,0.5564804587680966,31.719386149781506,102.42947277283234
chr6,cg12699756,33173482,cg04262934,33173581,99,0.5839133577782735,57.80742242004907,169.54570174021055
chr6,cg09724776,33175804,cg02475416,33175891,87,0.9402723240414452,81.80369219160573,92.5263860006638
chr6,cg24536938,33176069,cg07946923,33176087,18,-0.0538984675755652,-0.9701724163601736,-333.9612573356404
chr6,cg09832551,33176267,cg12065531,33176293,26,0.2053398373898525,5.338835772136165,126.61936587899952
chr6,cg09832551,33176267,cg01878788,33176342,75,0.2636599853413349,19.77449890060012,284.45727137132627
chr6,cg12065531,33176293,cg01878788,33176342,49,0.1576244533813126,7.723598215684317,310.86547137113985
chr6,cg06316695,33176607,cg09478665,33176610,3,0.4023579763847565,1.2070739291542696,7.456047042873179
chr6,cg06316695,33176607,cg12256228,33176613,6,-0.1524419482454265,-0.914651689472559,-39.359245070393605
chr6,cg06316695,33176607,cg03037740,33176666,59,-0.1607618247264008,-9.484947658857648,-367.00255238090017
chr6,cg06316695,33176607,cg10265934,33176673,66,-0.1703873716367572,-11.245566528025975,-387.3526504106364
chr6,cg09478665,33176610,cg12256228,33176613,3,-0.3105704327442864,-0.9317112982328593,-9.659644588479233
chr6,cg09478665,33176610,cg03037740,33176666,56,-0.3686309632987162,-20.643333944728106,-151.91344617088228
chr6,cg09478665,33176610,cg10265934,33176673,63,-0.3543204238086834,-22.322186699947054,-177.80516099748482
chr6,cg12256228,33176613,cg03037740,33176666,53,0.916449521714737,48.57182465088106,57.83188134664911
chr6,cg12256228,33176613,cg10265934,33176673,60,0.8628914319113368,51.77348591468021,69.53366064499882
chr6,cg03037740,33176666,cg10265934,33176673,7,0.8703739208666198,6.092617446066338,8.042520383687728
chr6,cg26280097,33177714,cg22696358,33177735,21,0.6243396730901359,13.111133134892855,33.63553672003834
chr6,cg22696358,33177735,cg10980868,33177831,96,0.4898073215516362,47.02150286895707,195.99543693198865
chr6,cg10980868,33177831,cg22702121,33177888,57,0.5871182128468864,33.46573813227252,97.08436691754432
chr6,cg22702121,33177888,cg13731926,33177949,61,0.620126567367946,37.82772060944471,98.36701604143053
chr6,cg01047779,33178454,cg11824693,33178473,19,0.3387942063723279,6.43708992107423,56.08124236669912
chr6,cg16529229,33180402,cg12721695,33180415,13,0.776262586423731,10.091413623508503,16.746910423560998
chr6,cg05564090,33181864,cg06463708,33181870,6,0.8614683937109668,5.168810362265801,6.964852156854722
chr6,cg00050247,33216585,cg12495503,33216618,33,0.1364025690725015,4.50128477939255,241.93092714008665
chr6,cg00050247,33216585,cg22573696,33216663,78,0.142822778974047,11.140176759975665,546.1313703619627
chr6,cg12495503,33216618,cg22573696,33216663,45,0.1914597545335971,8.615688954011869,235.03634019390464
chr6,cg12495503,33216618,cg11623225,33216697,79,0.2487274330929155,19.649467214340326,317.6167542825422
chr6,cg22573696,33216663,cg11623225,33216697,34,0.1930170682049772,6.562580318969224,176.15022503550423
chr6,cg22573696,33216663,cg10683286,33216760,97,-0.0068373121375845,-0.6632192773456965,-14186.86145200157
chr6,cg11623225,33216697,cg10683286,33216760,63,-0.0368042947857462,-2.3186705715020106,-1711.7567492258822
chr6,cg11623225,33216697,cg10776077,33216766,69,0.7307131107041385,50.419204638585555,94.42830433617019
chr6,cg11623225,33216697,cg23122427,33216768,71,0.6901981520592755,49.00406879620856,102.86900912174913
chr6,cg10683286,33216760,cg10776077,33216766,6,-0.1189803841280721,-0.7138823047684326,-50.42848066065679
chr6,cg10683286,33216760,cg23122427,33216768,8,-0.2309053356756024,-1.8472426854048192,-34.646232736861286
chr6,cg10776077,33216766,cg23122427,33216768,2,0.9355350848847892,1.8710701697695784,2.137813997907197
chr6,cg22967329,33217032,cg08207209,33217048,16,0.0249811500577082,0.3996984009233312,640.4829226452298
chr6,cg04318435,33217193,cg06056949,33217217,24,0.3505421247880801,8.413010994913922,68.46538062867387
chr6,cg04318435,33217193,cg21691814,33217266,73,0.327561142076445,23.911963371580484,222.85915703323423
chr6,cg06056949,33217217,cg21691814,33217266,49,0.278925104156052,13.667330103646547,175.67439886151539
chr6,cg06056949,33217217,cg25787940,33217303,86,-0.3148266977141514,-27.07509600341702,-273.1661597457156
chr6,cg21691814,33217266,cg25787940,33217303,37,-0.1431212202590094,-5.295485149583348,-258.52211106808863
chr6,cg25787940,33217303,cg14452720,33217381,78,0.8885022194984042,69.30317312087553,87.78818813084584
chr6,cg15383635,33226591,cg02835481,33226648,57,0.3306582045740521,18.84751766072097,172.38344372378833
chr6,cg13809627,33228341,cg20528813,33228355,14,0.5408498339332666,7.571897675065732,25.885188682016693
chr6,cg09931146,33228730,cg00164038,33228770,40,0.6766440288085221,27.065761152340887,59.1152781920422
chr6,cg12930031,33231775,cg20167047,33231813,38,0.4545753491241132,17.2738632667163,83.59450215067606
chr6,cg12930031,33231775,cg14232091,33231870,95,0.4010219036103075,38.09708084297921,236.89479089480392
chr6,cg20167047,33231813,cg14232091,33231870,57,0.3079228637666533,17.551603234699236,185.11129476632536
chr6,cg25313577,33233148,cg17094160,33233157,9,0.5791402937580623,5.2122626438225605,15.540275986667538
chr6,cg25491601,33235658,cg23834643,33235673,15,0.3939565179140644,5.9093477687109655,38.075268000190874
chr6,cg21776572,33239236,cg10066189,33239327,91,0.8839265307639238,80.43731429951707,102.94973262240953
chr6,cg20557567,33239694,cg00879843,33239764,70,0.8332549528823691,58.327846701765836,84.00790149264427
chr6,cg00058113,33239977,cg06352039,33240024,47,0.3195697221642196,15.01977694171832,147.07275671081183
chr6,cg00058113,33239977,cg16489193,33240059,82,-0.0717173393534726,-5.880821826984754,-1143.3776090862398
chr6,cg00058113,33239977,cg08342886,33240066,89,0.2241360691102553,19.94811015081272,397.0802216408096
chr6,cg06352039,33240024,cg16489193,33240059,35,-0.030223059358742,-1.05780707755597,-1158.0561578679583
chr6,cg06352039,33240024,cg08342886,33240066,42,0.3209857020745142,13.481399487129597,130.84694965712225
chr6,cg06352039,33240024,cg22783602,33240120,96,0.5742873842210316,55.13158888521904,167.1636930179395
chr6,cg16489193,33240059,cg08342886,33240066,7,0.5352777773000477,3.7469444411003336,13.077322274255708
chr6,cg16489193,33240059,cg22783602,33240120,61,-0.0707452642011646,-4.315461116271041,-862.2485291248064
chr6,cg08342886,33240066,cg22783602,33240120,54,0.3179913790513962,17.171534468775395,169.8159244476628
chr6,cg11682350,33240284,cg25515801,33240333,49,0.7812413785483352,38.28082754886842,62.72069215157218
chr6,cg25515801,33240333,cg14266999,33240388,55,0.7307161587229284,40.18938872976106,75.26862427145915
chr6,cg14266999,33240388,cg11222065,33240468,80,0.8503869508753802,68.03095607003041,94.0748207832314
chr6,cg14266999,33240388,cg26283141,33240471,83,0.8580336370277285,71.21679187330146,96.73280442421367
chr6,cg11222065,33240468,cg26283141,33240471,3,0.8832331237448945,2.6496993712346835,3.396611743092296
chr6,cg07362537,33240820,cg16052901,33240864,44,0.8930791019755049,39.295480486922216,49.26775232190666
chr6,cg05560494,33241974,cg10399946,33242016,42,0.6960652474808701,29.234740394196542,60.339171007318946
chr6,cg00694180,33243375,cg08090835,33243391,16,0.5619221333462739,8.990754133540383,28.47369599897981
chr6,cg03702686,33244172,cg22322679,33244178,6,0.8144798388203396,4.886879032922037,7.366664850403373
chr6,cg17225129,33244755,cg21387418,33244775,20,0.0617370621924842,1.2347412438496839,323.9545143506161
chr6,cg17225129,33244755,cg27373972,33244788,33,0.1588111749934702,5.240768774784517,207.79394146134146
chr6,cg21387418,33244775,cg27373972,33244788,13,0.6637731097746506,8.629050427070458,19.585005491429847
chr6,cg11772919,33245328,cg13365340,33245342,14,0.739651218414965,10.35511705780951,18.9278401109124
chr6,cg11772919,33245328,cg10633838,33245359,31,0.2259054007086838,7.003067421969198,137.22558160517832
chr6,cg13365340,33245342,cg10633838,33245359,17,0.0421178083794969,0.7160027424514472,403.6297389176513
chr6,cg04263436,33245467,cg06753439,33245488,21,0.8606845341974206,18.074375218145832,24.39918363303958
chr6,cg04263436,33245467,cg03108070,33245490,23,0.8663073292429904,19.925068572588778,26.54946948226584
chr6,cg04263436,33245467,cg19241689,33245516,49,0.8567973139941479,41.983068385713246,57.189721769289626
chr6,cg04263436,33245467,cg16396284,33245537,70,0.8734414698723616,61.14090289106531,80.14274844338372
chr6,cg04263436,33245467,cg17416730,33245541,74,0.6922174839475073,51.22409381211554,106.90281842926062
chr6,cg04263436,33245467,cg26270195,33245553,86,0.907957382051321,78.0843348564136,94.71810208283429
chr6,cg06753439,33245488,cg03108070,33245490,2,0.9632036308822794,1.926407261764559,2.076404132912198
chr6,cg06753439,33245488,cg19241689,33245516,28,0.945489830203725,26.4737152457043,29.614279398401177
chr6,cg06753439,33245488,cg16396284,33245537,49,0.9457384049951442,46.34118184476206,51.8113674364864
chr6,cg06753439,33245488,cg17416730,33245541,53,0.8578064592086742,45.46374233805973,61.78549885121227
chr6,cg06753439,33245488,cg26270195,33245553,65,0.9144059883406064,59.43638924213941,71.08439886527536
chr6,cg03108070,33245490,cg19241689,33245516,26,0.9336160068301048,24.274016177582727,27.848708473066445
chr6,cg03108070,33245490,cg16396284,33245537,47,0.9683966151337584,45.51464091128665,48.53383341649557
chr6,cg03108070,33245490,cg17416730,33245541,51,0.7938370673239523,40.48569043352157,64.2449214067598
chr6,cg03108070,33245490,cg26270195,33245553,63,0.9134952957772076,57.550203633964074,68.96587239280657
